Info 0    [16:09:46.090] Starting TS Server
Info 1899 [16:32:49.944] getCompletionsAtPosition: isCompletionListBlocker: 0.003733992576599121
Info 1900 [16:32:49.948] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1901 [16:32:49.949] getCompletionData: Semantic work: 4.946271061897278
Info 1902 [16:32:49.955] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.340281009674072
Info 1903 [16:32:49.989] getCompletionData: Get current token: 0.009517908096313477
Info 1904 [16:32:49.989] getCompletionData: Is inside comment: 0.03753304481506348
Info 1905 [16:32:49.989] getCompletionData: Get previous token 1: 0.01968991756439209
Info 1906 [16:32:49.989] getCompletionData: Get previous token 2: 0.016955971717834473
Info 1907 [16:32:49.989] getCompletionsAtPosition: isCompletionListBlocker: 0.005424976348876953
Info 1908 [16:32:49.997] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1909 [16:32:50.000] getCompletionData: Semantic work: 10.507251977920532
Info 1910 [16:32:50.017] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.163257956504822
Info 1911 [16:32:50.046] getCompletionData: Get current token: 0.006556987762451172
Info 1912 [16:32:50.046] getCompletionData: Is inside comment: 0.025642037391662598
Info 1913 [16:32:50.046] getCompletionData: Get previous token 1: 0.015600085258483887
Info 1914 [16:32:50.046] getCompletionData: Get previous token 2: 0.015413045883178711
Info 1915 [16:32:50.046] getCompletionsAtPosition: isCompletionListBlocker: 0.004292964935302734
Info 1916 [16:32:50.049] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1917 [16:32:50.050] getCompletionData: Semantic work: 3.993227958679199
Info 1918 [16:32:50.053] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.174873948097229
Info 1919 [16:32:50.126] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1920 [16:32:50.131] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 302 structureChanged: false Elapsed: 4.244850993156433ms
Info 1921 [16:32:50.131] Different program with same set of files:: structureIsReused:: 2
Info 1922 [16:32:50.131] getCompletionData: Get current token: 0.00860607624053955
Info 1923 [16:32:50.132] getCompletionData: Is inside comment: 0.038812994956970215
Info 1924 [16:32:50.132] getCompletionData: Get previous token 1: 0.03876006603240967
Info 1925 [16:32:50.132] getCompletionData: Get previous token 2: 0.017641067504882812
Info 1926 [16:32:50.132] getCompletionsAtPosition: isCompletionListBlocker: 0.0066040754318237305
Info 1927 [16:32:50.135] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1928 [16:32:50.135] getCompletionData: Semantic work: 3.48330295085907
Info 1929 [16:32:50.139] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.788442015647888
Info 1930 [16:32:50.158] getCompletionData: Get current token: 0.010213017463684082
Info 1931 [16:32:50.158] getCompletionData: Is inside comment: 0.04313504695892334
Info 1932 [16:32:50.158] getCompletionData: Get previous token 1: 0.02627098560333252
Info 1933 [16:32:50.159] getCompletionData: Get previous token 2: 0.021252989768981934
Info 1934 [16:32:50.159] getCompletionsAtPosition: isCompletionListBlocker: 0.009390950202941895
Info 1935 [16:32:50.161] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1936 [16:32:50.162] getCompletionData: Semantic work: 3.0872730016708374
Info 1937 [16:32:50.170] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.103060007095337
Info 1938 [16:32:50.176] getCompletionData: Get current token: 0.00805199146270752
Info 1939 [16:32:50.176] getCompletionData: Is inside comment: 0.03738105297088623
Info 1940 [16:32:50.176] getCompletionData: Get previous token 1: 0.02389693260192871
Info 1941 [16:32:50.176] getCompletionData: Get previous token 2: 0.01901400089263916
Info 1942 [16:32:50.176] getCompletionsAtPosition: isCompletionListBlocker: 0.0048220157623291016
Info 1943 [16:32:50.187] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1944 [16:32:50.187] getCompletionData: Semantic work: 10.591106057167053
Info 1945 [16:32:50.191] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.363403081893921
Info 1946 [16:32:50.448] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1947 [16:32:50.460] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 303 structureChanged: false Elapsed: 11.188700079917908ms
Info 1948 [16:32:50.460] Different program with same set of files:: structureIsReused:: 2
Info 1949 [16:32:52.143] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1950 [16:32:52.155] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 304 structureChanged: false Elapsed: 11.701858043670654ms
Info 1951 [16:32:52.155] Different program with same set of files:: structureIsReused:: 2
Info 1952 [16:32:52.604] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1953 [16:32:52.692] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 305 structureChanged: false Elapsed: 87.24559795856476ms
Info 1954 [16:32:52.692] Different program with same set of files:: structureIsReused:: 2
Info 1955 [16:32:52.692] getCompletionData: Get current token: 0.00768589973449707
Info 1956 [16:32:52.692] getCompletionData: Is inside comment: 0.032588958740234375
Info 1957 [16:32:52.692] getCompletionData: Get previous token 1: 0.02124500274658203
Info 1958 [16:32:52.692] getCompletionData: Get previous token 2: 0.02945101261138916
Info 1959 [16:32:52.692] getCompletionsAtPosition: isCompletionListBlocker: 0.004034996032714844
Info 1960 [16:32:52.692] Returning an empty list because completion was requested in an invalid position.
Info 1961 [16:32:52.706] getCompletionData: Get current token: 0.010343074798583984
Info 1962 [16:32:52.706] getCompletionData: Is inside comment: 0.04942500591278076
Info 1963 [16:32:52.706] getCompletionData: Get previous token 1: 0.032691001892089844
Info 1964 [16:32:52.706] getCompletionData: Get previous token 2: 0.0372309684753418
Info 1965 [16:32:52.706] getCompletionsAtPosition: isCompletionListBlocker: 0.004837989807128906
Info 1966 [16:32:52.707] Returning an empty list because completion was requested in an invalid position.
Info 1967 [16:32:52.714] getCompletionData: Get current token: 0.008798003196716309
Info 1968 [16:32:52.714] getCompletionData: Is inside comment: 0.04085206985473633
Info 1969 [16:32:52.714] getCompletionData: Get previous token 1: 0.02739107608795166
Info 1970 [16:32:52.714] getCompletionData: Get previous token 2: 0.02775895595550537
Info 1971 [16:32:52.714] getCompletionsAtPosition: isCompletionListBlocker: 0.004435062408447266
Info 1972 [16:32:52.714] Returning an empty list because completion was requested in an invalid position.
Info 1973 [16:32:53.249] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1974 [16:32:53.255] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 306 structureChanged: false Elapsed: 6.214079976081848ms
Info 1975 [16:32:53.255] Different program with same set of files:: structureIsReused:: 2
Info 1976 [16:32:53.256] getCompletionData: Get current token: 0.010627985000610352
Info 1977 [16:32:53.256] getCompletionData: Is inside comment: 0.033389925956726074
Info 1978 [16:32:53.256] getCompletionData: Get previous token 1: 0.021133065223693848
Info 1979 [16:32:53.256] getCompletionData: Get previous token 2: 0.0242689847946167
Info 1980 [16:32:53.256] getCompletionsAtPosition: isCompletionListBlocker: 0.004050016403198242
Info 1981 [16:32:53.256] Returning an empty list because completion was requested in an invalid position.
Info 1982 [16:32:53.769] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1983 [16:32:53.776] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 307 structureChanged: false Elapsed: 7.004366993904114ms
Info 1984 [16:32:53.776] Different program with same set of files:: structureIsReused:: 2
Info 1985 [16:32:54.460] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1986 [16:32:54.472] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 308 structureChanged: false Elapsed: 12.233061909675598ms
Info 1987 [16:32:54.472] Different program with same set of files:: structureIsReused:: 2
Info 1988 [16:32:54.473] getCompletionData: Get current token: 0.006740927696228027
Info 1989 [16:32:54.473] getCompletionData: Is inside comment: 0.033341050148010254
Info 1990 [16:32:54.474] getCompletionData: Get previous token 1: 0.106781005859375
Info 1991 [16:32:54.474] getCompletionData: Get previous token 2: 0.04783499240875244
Info 1992 [16:32:54.474] getCompletionsAtPosition: isCompletionListBlocker: 0.023012995719909668
Info 1993 [16:32:54.479] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1994 [16:32:54.480] getCompletionData: Semantic work: 5.837469935417175
Info 1995 [16:32:54.484] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.954959988594055
Info 1996 [16:32:54.493] getCompletionData: Get current token: 0.006078004837036133
Info 1997 [16:32:54.493] getCompletionData: Is inside comment: 0.029312968254089355
Info 1998 [16:32:54.493] getCompletionData: Get previous token 1: 0.025244951248168945
Info 1999 [16:32:54.493] getCompletionData: Get previous token 2: 0.028751015663146973
Info 2000 [16:32:54.493] getCompletionsAtPosition: isCompletionListBlocker: 0.019335031509399414
Info 2001 [16:32:54.498] getSymbolsFromOtherSourceFileExports: Using cached list
Info 2002 [16:32:54.498] getCompletionData: Semantic work: 4.762721061706543
Info 2003 [16:32:54.505] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.750191926956177
Info 2004 [16:32:54.511] getCompletionData: Get current token: 0.006167054176330566
Info 2005 [16:32:54.511] getCompletionData: Is inside comment: 0.029129981994628906
Info 2006 [16:32:54.511] getCompletionData: Get previous token 1: 0.02124500274658203
Info 2007 [16:32:54.511] getCompletionData: Get previous token 2: 0.02601301670074463
Info 2008 [16:32:54.511] getCompletionsAtPosition: isCompletionListBlocker: 0.012526988983154297
Info 2009 [16:32:54.516] getSymbolsFromOtherSourceFileExports: Using cached list
Info 2010 [16:32:54.517] getCompletionData: Semantic work: 5.125606894493103
Info 2011 [16:32:54.520] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.9485700130462646
Info 2012 [16:32:54.695] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2013 [16:32:54.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 309 structureChanged: false Elapsed: 6.765393972396851ms
Info 2014 [16:32:54.702] Different program with same set of files:: structureIsReused:: 2
Info 2015 [16:32:55.713] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2016 [16:32:55.718] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 310 structureChanged: false Elapsed: 4.379768967628479ms
Info 2017 [16:32:55.718] Different program with same set of files:: structureIsReused:: 2
Info 2018 [16:32:55.718] getCompletionData: Get current token: 0.005787014961242676
Info 2019 [16:32:55.718] getCompletionData: Is inside comment: 0.027451038360595703
Info 2020 [16:32:55.718] getCompletionData: Get previous token 1: 0.03407597541809082
Info 2021 [16:32:55.718] getCompletionData: Get previous token 2: 0.027874112129211426
Info 2022 [16:32:55.718] getCompletionsAtPosition: isCompletionListBlocker: 0.011368036270141602
Info 2023 [16:32:55.723] getSymbolsFromOtherSourceFileExports: Using cached list
Info 2024 [16:32:55.724] getCompletionData: Semantic work: 5.205439925193787
Info 2025 [16:32:55.729] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.827966094017029
Info 2026 [16:32:56.421] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2027 [16:32:56.426] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 311 structureChanged: false Elapsed: 4.398620009422302ms
Info 2028 [16:32:56.426] Different program with same set of files:: structureIsReused:: 2
Info 2029 [16:32:56.909] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2030 [16:32:56.917] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 312 structureChanged: false Elapsed: 7.556751012802124ms
Info 2031 [16:32:56.917] Different program with same set of files:: structureIsReused:: 2
Info 2032 [16:32:56.917] getCompletionData: Get current token: 0.03443896770477295
Info 2033 [16:32:56.917] getCompletionData: Is inside comment: 0.010745048522949219
Info 2034 [16:32:56.917] getCompletionData: Get previous token 1: 0.05815994739532471
Info 2035 [16:32:56.918] getCompletionData: Get previous token 2: 0.03315603733062744
Info 2036 [16:32:56.918] getCompletionsAtPosition: isCompletionListBlocker: 0.013445019721984863
Info 2037 [16:32:56.921] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 2038 [16:32:56.922] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 2039 [16:32:56.929] getSymbolsFromOtherSourceFileExports: 7.7476890087127686
Info 2040 [16:32:56.929] getCompletionData: Semantic work: 11.718285918235779
Info 2041 [16:32:56.932] getCompletionData: Get current token: 0.03844594955444336
Info 2042 [16:32:56.932] getCompletionData: Is inside comment: 0.009039998054504395
Info 2043 [16:32:56.932] getCompletionData: Get previous token 1: 0.03595900535583496
Info 2044 [16:32:56.932] getCompletionData: Get previous token 2: 0.029866933822631836
Info 2045 [16:32:56.933] getCompletionsAtPosition: isCompletionListBlocker: 0.012945055961608887
Info 2046 [16:32:56.941] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 2047 [16:32:56.942] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 2048 [16:32:56.954] getSymbolsFromOtherSourceFileExports: 12.684948921203613
Info 2049 [16:32:56.955] getCompletionData: Semantic work: 21.98307204246521
Info 2050 [16:32:57.596] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2051 [16:32:57.604] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 313 structureChanged: false Elapsed: 7.620902061462402ms
Info 2052 [16:32:57.604] Different program with same set of files:: structureIsReused:: 2
Info 2053 [16:32:57.771] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2054 [16:32:57.779] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 314 structureChanged: false Elapsed: 7.723944067955017ms
Info 2055 [16:32:57.779] Different program with same set of files:: structureIsReused:: 2
Info 2056 [16:33:01.538] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
